Laglista,Section Number,Section Name,Index,SFS Number,Amendment SFS,Document Name,Notisum Comment,Summary (Så här påverkas vi),Compliance,Link
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2024:13","","Boverkets byggregler (2011:6)","Boverkets byggregler (2011:6) – föreskrifter och allmänna råd, BBR, och Boverkets föreskrifter och allmänna råd (2011:10) om tillämpning av europeiska konstruktionsstandarder (eurokoder), EKS, ersätts med flera enskilda grundförfattningar, bland andra (BFS 2024:13) Boverkets föreskrifter om krav på tomter m.m. Ikraftträdande 1 juli 2025","","","https://www.notisum.se/rn/document/?id=BOVC4013"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2024:12","","Boverkets föreskrifter om byggnaders tillgänglighet och användbarhet för personer med nedsatt rörelse- eller orienteringsförmågaBoverkets byggregler (2011:6)","Boverkets byggregler (2011:6) – föreskrifter och allmänna råd, BBR, och Boverkets föreskrifter och allmänna råd (2011:10) om tillämpning av europeiska konstruktionsstandarder (eurokoder), EKS, ersätts med flera enskilda grundförfattningar, bland andra (BFS 2024:12) Boverkets föreskrifter om byggnaders tillgänglighet och användbarhet för personer med nedsatt rörelse- eller orienteringsförmåga. Ikraftträdande 1 juli 2025","","","https://www.notisum.se/rn/document/?id=BOVC4012"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2024:11","","Boverkets föreskrifter om bostäders lämplighet för sitt ändamålBoverkets byggregler (2011:6)","Boverkets byggregler (2011:6) – föreskrifter och allmänna råd, BBR, och Boverkets föreskrifter och allmänna råd (2011:10) om tillämpning av europeiska konstruktionsstandarder (eurokoder), EKS, ersätts med flera enskilda grundförfattningar, bland andra (BFS 2024:11) – Boverkets föreskrifter om bostäders lämplighet för sitt ändamål. Ikraftträdande 1 juli 2025","","","https://www.notisum.se/rn/document/?id=BOVC4011"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2024:10","","Boverkets föreskrifter om skydd mot buller i byggnaderBoverkets byggregler (2011:6)","Boverkets byggregler (2011:6) – föreskrifter och allmänna råd, BBR, och Boverkets föreskrifter och allmänna råd (2011:10) om tillämpning av europeiska konstruktionsstandarder (eurokoder), EKS, ersätts med flera enskilda grundförfattningar bland andra (BFS 2024:10) – Boverkets föreskrifter om skydd mot buller i byggnader.Ikraftträdande 1 juli 2025","","","https://www.notisum.se/rn/document/?id=BOVC4010"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2024:9","","Boverkets föreskrifter om säkerhet vid användning av byggnaderBoverkets byggregler (2011:6)","Boverkets byggregler (2011:6) – föreskrifter och allmänna råd, BBR, och Boverkets föreskrifter och allmänna råd (2011:10) om tillämpning av europeiska konstruktionsstandarder (eurokoder), EKS, ersätts med flera enskilda grundförfattningar, bland andra (BFS 2024:9) Boverkets föreskrifter om säkerhet vid användning av byggnader.Ikraftträdande 1 juli 2025","","","https://www.notisum.se/rn/document/?id=BOVC4009"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2024:8","","Boverkets byggregler (2011:6)","Boverkets byggregler (2011:6) – föreskrifter och allmänna råd, BBR, och Boverkets föreskrifter och allmänna råd (2011:10) om tillämpning av europeiska konstruktionsstandarder (eurokoder), EKS, ersätts med flera enskilda grundförfattningar bland andra (BFS 2024:8) Boverkets föreskrifter om skydd med hänsyn till hygien, hälsa och miljö samt hushållning med vatten och avfall.Ikraftträdande 1 juli 2025","","","https://www.notisum.se/rn/document/?id=BOVC4008"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2024:7","","Boverkets föreskrifter och allmänna råd om säkerhet i händelse av brand i byggnaderBoverkets byggregler (2011:6)","Boverkets byggregler (2011:6) – föreskrifter och allmänna råd, BBR, och Boverkets föreskrifter och allmänna råd (2011:10) om tillämpning av europeiska konstruktionsstandarder (eurokoder), EKS, ersätts med flera enskilda grundförfattningar bland andra (BFS 2024:7) Boverkets föreskrifter och allmänna råd om säkerhet i händelse av brand i byggnader.Ikraftträdande 1 juli 2025","","","https://www.notisum.se/rn/document/?id=BOVC4007"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2024:6","","Boverkets byggregler (2011:6)","Boverkets byggregler (2011:6) – föreskrifter och allmänna råd, BBR, och Boverkets föreskrifter och allmänna råd (2011:10) om tillämpning av europeiska konstruktionsstandarder (eurokoder), EKS, ersätts med flera enskilda grundförfattningar, bland andra (BFS 2024:6) Boverkets föreskrifter och allmänna råd om bärförmåga, stadga och beständighet i byggnader m.m. Ikraftträdande 1 juli 2025","","","https://www.notisum.se/rn/document/?id=BOVC4006"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2024:4","","Samtidigt upphävs motsvarande regler i Boverkets byggregler (2011:6)","Boverkets föreskrifter om aktsamhet vid bygg-, rivnings- och markåtgärder preciserar kravet i 10 kap. 2 a § PBL om aktsamhet vid planering och utförande av bygg-, rivnings- och markåtgärder. Författningen träder i kraft den 1 januari 2025 och har inte någon övergångstid där byggherren kan välja att tillämpa äldre bestämmelser. Samtidigt upphävs motsvarande regler i Boverkets byggregler (2011:6) – föreskrifter och allmänna råd, BBR. Det gäller avsnitt 2:3 Allmänt om byggande och avsnitt 2:4 Markarbeten i BBR. Regler om skyddsåtgärder vid rivning fanns tidigare i 5 kap. 17 § PBF. Genom ändring av PBF utgår de ur förordningen för att i stället regleras i myndighetsföreskrifter. Motsvarande regler finns därför med i denna författning.Ikraftträdande 1 januari 2025","","","https://www.notisum.se/rn/document/?id=BOVC4004"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2022:3","","BeteckningBFS 2022:3Boverkets föreskrifter och allmänna råd om energimätning i byggnaderDenna föresk","Denna föreskrift ersätter BFS 2020:3 och innehåller föreskrifter till lagen (2022:333) om energimätning i byggnader och förordningen (2022:336) om energimätning i byggnader. Berör huvudsakligen byggnadsägare av flerbostadshus.Innehåller bl.a. krav på individuell mätning och debitering av värme och tappvarmvatten i flerbostadshus. Nya bestämmelser införs om mätsystem, fakturerings- och användningsinformation samt kostnadsfördelning.BFS 2022:3 träder ikraft 2022-07-01. BFS 2020:3 slutade att gälla den 31 maj 2022.","","","https://www.notisum.se/rn/document/?id=BOVC2003"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2021:7","","Boverkets föreskrifter om klimatdeklaration för byggnaderDenna föreskrift kompletterar lagen (2021:787)","Denna föreskrift kompletterar lagen (2021:787) om klimatdeklaration för byggnader och förordningen (2021:789) om klimatdeklaration för byggnader.Här finns regler om hur klimatdeklarationer ska ges in till Boverket, vilka uppgifter som ska ingå i klimatdeklarationen, data för beräkning av klimatpåverkan och undantag från krav på klimatdeklarationens innehåll och omfattning.Träder i kraft den 1 januari 2022.","","","https://www.notisum.se/rn/document/?id=BOVC1007"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2021:6","","Boverkets föreskrifter och allmänna råd om stöd till energieffektivisering i flerbostadshusDenna författning innehåller föreskrifter till förordningen (2021:664)","Denna författning innehåller föreskrifter till förordningen (2021:664) om stöd till energieffektivisering i flerbostadshus. Här finns detaljregler om tidpunkten för färdigställande, ansökan om stöd, utbetalning av förskott och ansökan om utbetalning. Träder i kraft den 1 oktober 2021.","","","https://www.notisum.se/rn/document/?id=BOVC1006"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2021:2","","Var och när det ska finnas laddinfrastruktur framgår av Plan- och byggförordningen (2011:338)","Här finns Boverkets regler med krav på hur laddutrustningen av elfordon ska utformas. Var och när det ska finnas laddinfrastruktur framgår av Plan- och byggförordningen (2011:338).Börjar gälla 2021-02-01.","","","https://www.notisum.se/rn/document/?id=BOVC1002"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2018:12","","Kompletterar Förordningen (2018:224)","Denna föreskrift handlar om bostadsanpassningsbidrag, reparationsbidrag och återställningsbidrag. Kompletterar Förordningen (2018:224) om bostadsanpassningsbidrag. Börjar gälla 2018-11-01.","","","https://www.notisum.se/rn/document/?id=BOVB8012"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2018:7","","Föreskriften kompletterar Förordningen (2018:158)","Detta bidrag för radonsanering kan sökas av småhusägare i behov av radonsanering. Bidrag får lämnas med 50 procent av en skälig kostnad för åtgärderna, dock högst med 25 000 kronor. Börjar gälla 2018-07-01. Föreskriften kompletterar Förordningen (2018:158) om bidrag till åtgärder mot radon i småhus.","","","https://www.notisum.se/rn/document/?id=BOVB8007"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2011:16 - OVK 1","","BeteckningBFS 2011:16 - OVK 1BFS 2025:6 OVK 5Boverkets föreskrifter och allmänna råd om funktionskon","Denna författning innehåller föreskrifter och allmänna råd om undantag från funktionskontroll av ventilationssystem (OVK) samt om intervaller för återkommande besiktning m.m. Dessutom finns här regler kring certifiering av sakkunniga funktionskontrollanter som ska utföra de kontroller som behövs för att verifiera att samhällets krav om skydd med hänsyn till hygien, hälsa och miljön med avseende på luft uppfylls.","","","https://www.notisum.se/rn/document/?id=BOVB1016"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2011:6 - BBR 18","","BeteckningBFS 2011:6 - BBR 18BFS 2024:14 BBR 31Boverkets byggregler (föreskrifter och allmänna råd)B","Boverkets byggregler, BBR innehåller föreskrifter och allmänna råd om tillgänglighet, bostadsutformning, rumshöjd, driftutrymmen, brandskydd, hygien, hälsa och miljö, bullerskydd, säkerhet vid användning och energihushållning.","","","https://www.notisum.se/rn/document/?id=BOVB1006"
"Fastighet-Bygg","00","UNCATEGORIZED","","BFS 2007:4 BED 1","","BeteckningBFS 2007:4 BED 1BFS 2021:3 BED 11Boverkets föreskrifter och allmänna råd om energideklarat","Författningen reglerar bl.a. vad en energideklaration är, vilka byggnader som ska energideklareras, undantag från skyldighet att energideklarera byggnader och vem som får lov att göra en energideklaration.","","","https://www.notisum.se/rn/document/?id=BOVA7004"
"Fastighet-Bygg","00","UNCATEGORIZED","","Checklista 6","","BeteckningChecklista 6Bygg- och anläggningsarbete. Checklista för projekteringsansvar. Arbetsmiljöve","","","","https://www.notisum.se/rn/document/?id=ARCH0006"
"Fastighet-Bygg","00","UNCATEGORIZED","","ELSÄK-FS 2022:1","","BeteckningELSÄK-FS 2022:1Elsäkerhetsverkets föreskrifter och allmänna råd om hur starkströmsanläggni","Föreskriften reglerar hur starkströmsanläggningar ska vara utförda och innehåller dels grundläggande regler för alla typer av starkströmsanläggningar och dels detaljregler som träffar specifika typer av starkströmsanläggningar.Börjar gälla 2022-12-01 och ersätter då ELSÄK-FS 2008:1 om hur elektriska starkströmsanläggningar ska vara utförda samt allmänna råd om tillämpningen av dessa föreskrifter.Föreskrifter berör elinstallationsföretag, elinstallatörer och andra elyrkespersoner, innehavare av starkströmsanläggningar, innehavare av kontaktledningsanläggningar för järnväg, spårväg, tunnelbana och elväg, utbildare/skolor för elinstallatörer och elyrkespersoner samt andra aktörer såsom Installatörsföretagen IN, Elektrikerförbundet, Energiföretagen, Brandskyddsföreningen/Elektriska nämnden, Standard Solutions Group SSG, SEK Svensk elstandard, konsulter med flera.","","","https://www.notisum.se/rn/document/?id=ELSC2001"
"Fastighet-Bygg","00","UNCATEGORIZED","","HSLF-FS 2024:33","","BeteckningHSLF-FS 2024:33Folkhälsomyndighetens föreskrifter om parametervärden för legionella och bl","Anger parametervärden för legionella och bly vid riskbedömning avseende fastighetsinstallationer för dricksvatten. Legionella: <1000 kolonibildande enheter/lBly: 10 μg/lIkraftträdande 29 november 2024","","","https://www.notisum.se/rn/document/?id=FMFC4033"
"Fastighet-Bygg","00","UNCATEGORIZED","","LMFS 2022:5","","BeteckningLMFS 2022:5LMFS 2025:2Lantmäteriets föreskrifter om avgifter vid lantmäteriförrättningar","","","","https://www.notisum.se/rn/document/?id=LMVC2005"
"Fastighet-Bygg","00","UNCATEGORIZED","","LMFS 2022:4","","BeteckningLMFS 2022:4LMFS 2025:1Lantmäteriets föreskrifter om avgifter för grundläggande geografisk ","","","","https://www.notisum.se/rn/document/?id=LMVC2004"
"Fastighet-Bygg","00","UNCATEGORIZED","","LMFS 2007:3","","BeteckningLMFS 2007:3LMFS 2013:5Lantmäteriverket föreskrifter om lägenhetsregister","","","","https://www.notisum.se/rn/document/?id=LMVA7003"
"Fastighet-Bygg","00","UNCATEGORIZED","","MSBFS 2014:6","","BeteckningMSBFS 2014:6Myndigheten för samhällsskydd och beredskaps föreskrifter om rengöring (sotnin","Bestämmelser om sotning och brandskyddskontroll som ersätter SRVFS 2005:9 den 1 januari 2015. Här finns bestämmelser om vilka objekt som omfattas av krav på sotning och brandskyddskontroll enligt 3 kap. 4 § lag om skydd mot olyckor, med vilka intervall brandskyddskontrollen ska ske (kontrollfrister), samt vad kontrollen ska omfatta. Fristerna i det nya systemet blir i huvudsak tre respektive sex år.","","","https://www.notisum.se/rn/document/?id=MSBB4006"
"Fastighet-Bygg","00","UNCATEGORIZED","","NFS 2020:7","","Den som producerar bygg- och rivningsavfall ska enligt avfallsförordningen (2020:614)","Naturvårdsverkets föreskrifter om undantag från krav på utsortering av bygg- och rivningsavfall. Den som producerar bygg- och rivningsavfall ska enligt avfallsförordningen (2020:614) sortera ut avfallet i åtminstone sex fraktioner: trä, mineral (betong, klinker, keramik, sten), metall, glas, plast och gips. Fraktionerna ska förvaras skilt från annat avfall och även transporteras skilt. Naturvårdsverket har meddelat dessa föreskrifter (NFS 2020:7) om undantag från kraven.","","","https://www.notisum.se/rn/document/?id=NFC00007"
"Fastighet-Bygg","00","UNCATEGORIZED","","NFS 2004:15","","BeteckningNFS 2004:15Naturvårdsverkets allmänna råd om buller från byggplatser, till 2 kap. och 26 k","Rekommendationer om buller från byggplatser (till 2 kap. och 26 kap. 19 § miljöbalken). Här står vilka maximala ljudnivåer som kan accepteras vid olika typer av byggnader, både inomhus och utomhus, och hur dessa nivåer ska tillämpas. Råden är avsedda att ge vägledning om skyddsåtgärder, begränsningar och försiktighetsmått vad gäller störning av buller från områden där bullrande bygg- och anläggningsverksamhet pågår.","","","https://www.notisum.se/rn/document/?id=NFA40015"
"Fastighet-Bygg","00","UNCATEGORIZED","","SCB-FS 2019:13","","BeteckningSCB-FS 2019:13Statistiska centralbyråns föreskrifter om skyldighet för byggherrar att lämn","","","","https://www.notisum.se/rn/document/?id=SCBB9013"
"Fastighet-Bygg","00","UNCATEGORIZED","","SRVFS 2007:1","","BeteckningSRVFS 2007:1Statens räddningsverks allmänna råd och kommentarer om brandvarnare i bostäder","Rekommendationer frän Räddningsverket om brandvarnare i bostäder.","","","https://www.notisum.se/rn/document/?id=SRAA7001"
"Fastighet-Bygg","00","UNCATEGORIZED","","STEMFS 2025:1","","Dessa föreskrifter upphäver Statens energimyndighets föreskrifter (2020:6)","Dessa föreskrifter upphäver Statens energimyndighets föreskrifter (2020:6) om skyldighet att lämna uppgifter till statistik om energianvändning och uppvärmningssätt i flerbostadshus och lokalerFöreskrifterna avser uppgifter som ska lämnas in till Statens energimyndighet för statistikändamål. Uppgifterna ska lämnas enligt bilaga av ägare till flerbostadshus senast den 31 mars det år undersökningen genomförs eller vid den senare tidpunkt som Statens energimyndighet bestämmer och avse förhållandena under det närmast föregående kalenderåret. Ikraftträdande 5 juni 2025","","","https://www.notisum.se/rn/document/?id=STMC5001"
"Fastighet-Bygg","00","UNCATEGORIZED","","TSFS 2021:122","SFS 2024:41","BeteckningTSFS 2021:122TSFS 2024:41Transportstyrelsens föreskrifter och allmänna råd om egenskapskra","","","","https://www.notisum.se/rn/document/?id=TSFC1122"
"Hälsa och sjukvård","00","UNCATEGORIZED","","HSLF-FS 2023:33","","BeteckningHSLF-FS 2023:33HSLF-FS 2025:44Socialstyrelsens föreskrifter om uppgiftsskyldighet till Soc","Föreskrifterna reglerar skyldigheten för vårdgivare att lämna uppgifter till Socialstyrelsens patientregister. Syftet är att säkerställa en enhetlig och korrekt rapportering av patientdata för att förbättra vårdkvaliteten och underlätta forskning. Vårdgivare är skyldiga att rapportera specifika uppgifter om patienter och vårdtillfällen. Dessa uppgifter används för statistik, uppföljning och analys av hälso- och sjukvården. Föreskrifterna riktar sig till vårdgivare inom hälso- och sjukvården.","Vi ska lämna uppgifter om våra patienter och vårdtillfällen till Socialstyrelsens patientregister. Det innebär att vi måste säkerställa att registreringen sker korrekt och enhetligt enligt föreskrifterna. Uppgifterna vi rapporterar används bland annat för statistik, uppföljning, forskning och för att förbättra vårdkvaliteten nationellt. Det är viktigt att våra interna rutiner stödjer rapporteringskraven och att berörd personal vet vilka uppgifter som ska lämnas och hur det ska göras.","","https://www.notisum.se/rn/document/?id=SOCC3033"
"Hälsa och sjukvård","00","UNCATEGORIZED","","HSLF-FS 2017:67","","BeteckningHSLF-FS 2017:67Socialstyrelsens föreskrifter om uppgiftsskyldighet till register över insa","Föreskrifterna anger skyldigheter för kommuner att lämna uppgifter till Socialstyrelsens register över insatser i kommunalt bedriven hälso- och sjukvård. Uppgifterna omfattar bland annat vilka insatser som ges, till vem och när de har genomförts. Syftet är att möjliggöra nationell uppföljning och analys av vårdens kvalitet och omfattning. Vårdgivare måste säkerställa att rapporteringen sker på rätt sätt och inom givna tidsramar. Föreskrifterna gäller både hälso- och sjukvårdsinsatser samt vård som utförs av legitimerad personal på uppdrag av kommunen.","Vi rapporterar uppgifter om insatser vi utför inom den kommunala hälso- och sjukvården till Socialstyrelsens register. Det gäller till exempel vilka insatser som ges, till vem och när. Vi behöver ha fungerande rutiner för att uppgifterna registreras korrekt och skickas in i tid. Informationen används för nationell uppföljning och analys, och det är viktigt att vi bidrar till ett tillförlitligt underlag för att utveckla vårdens kvalitet och tillgänglighet.","","https://www.notisum.se/rn/document/?id=SOCB7067"
"Hälsa och sjukvård","00","UNCATEGORIZED","","HSLF-FS 2016:40","","BeteckningHSLF-FS 2016:40HSLF-FS 2025:57Socialstyrelsens föreskrifter och allmänna råd om journalför","Dokumentet innehåller föreskrifter och allmänna råd för vårdgivare angående journalföring och behandling av personuppgifter inom hälso- och sjukvården. Det fastställer krav på informationssäkerhet, inklusive tillgänglighet, riktighet, konfidentialitet och spårbarhet av personuppgifter. Vårdgivare måste implementera ledningssystem och riskanalyser, säkerställa korrekt åtkomst till patientinformation och dokumentera alla åtgärder. Det finns även bestämmelser om hur patientjournaler ska struktureras och innehålla specifika uppgifter, samt krav på skydd mot obehörig åtkomst. Vidare anges rutiner för hantering av spärra uppgifter och säkerställande av att patientjournaler bevaras på ett säkert sätt.","Vi måste dokumentera patientuppgifter på ett säkert, strukturerat och spårbart sätt i våra journalsystem. Det innebär att vi behöver ha rutiner för vem som får åtkomst till journaler, hur information registreras, och hur uppgifterna skyddas mot obehörig åtkomst. Vi ska ha ett ledningssystem för informationssäkerhet och regelbundet genomföra riskanalyser. Journalerna ska innehålla specifika uppgifter och bevaras säkert. Vi behöver också kunna hantera spärrade uppgifter och säkerställa att patientens integritet respekteras i varje steg.","","https://www.notisum.se/rn/document/?id=SOCB6040"
"Hälsa och sjukvård","00","UNCATEGORIZED","","(EU) nr 679/2016","","Beteckning(EU) nr 679/201632016R0679R(03)Europaparlamentets och rådets förordning (EU) 2016/679 av d","GDPR/EU:s dataskyddsförordning. General Data Protection Regulation. EU-förordningen tillämpas från den 25 maj 2018 på sådan behandling av personuppgifter som helt eller delvis företas på automatisk väg samt på annan behandling än automatisk av personuppgifter som ingår i eller kommer att ingå i ett register.","Vi behandlar dagligen personuppgifter om patienter, och därför omfattas vår verksamhet av dataskyddsförordningen (GDPR). Det innebär att vi måste ha tydliga ändamål för all behandling, se till att endast behörig personal har åtkomst och att uppgifterna skyddas mot obehörig hantering. Vi ska informera patienterna om hur deras uppgifter används och dokumentera vår behandling. Alla personuppgifter vi hanterar ? oavsett om det sker digitalt eller manuellt ? ska behandlas lagligt, korrekt och med respekt för patientens integritet.","","https://www.notisum.se/rn/document/?id=316R0679"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2022:913","SFS 2025:464","Lag (2022:913)","Denna lag reglerar sammanhållen vård- och omsorgsdokumentation, vilket innebär ett elektroniskt system för att möjliggöra delning av personuppgifter mellan vårdgivare och omsorgsgivare. Lagen definierar ansvar och rättigheter för både vårdgivare och omsorgsgivare gällande behandling av personuppgifter, inklusive krav på samtycke och möjligheten för patienter och omsorgsmottagare att motsätta sig delning av sina uppgifter. Den fastställer även skyldigheter för dokumentation och kontroll av åtkomst till personuppgifter, samt säkerhetsåtgärder för att skydda dessa uppgifter.","Vi använder ett gemensamt system för att kunna dela personuppgifter med andra vård- och omsorgsgivare. Det innebär att vi måste säkerställa att patienten har informerats om delningen och har möjlighet att motsätta sig den. Vi ska dokumentera korrekt, begränsa åtkomst till behörig personal och ha tekniska skyddsåtgärder på plats. All åtkomst till uppgifter ska kunna spåras. Vi ansvarar för att delningen sker lagligt, säkert och med respekt för patientens rätt till integritet.","","https://www.notisum.se/rn/document/?id=20220913"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2018:1197","","Lag (2018:1197)","Lagstiftningen införlivar FN:s konvention om barnets rättigheter i svensk lag, vilket säkerställer att alla barn i Sverige får sina rättigheter respekterade och skyddade. Den betonar vikten av en trygg familjemiljö och att barnets bästa ska beaktas i beslut som rör dem. Staterna åtar sig att skydda barn mot diskriminering, säkerställa tillgång till utbildning och hälsovård, samt skydda mot ekonomiskt utnyttjande och övergrepp. Barn ska ha rätt att uttrycka sina åsikter och delta i beslut som påverkar dem. Lagstiftningen omfattar även skydd för flyktingbarn och de som separerats från sina familjer. Den syftar till att skapa en rättslig ram för att främja barnets rättigheter i enlighet med internationella normer.","Vi ska alltid beakta barnets bästa i beslut och insatser som rör barn inom vården. Det innebär att vi behöver lyssna på barnets åsikter, anpassa informationen till barnets mognad och ge barnet möjlighet att delta i beslut om sin egen vård. Vi ska vara särskilt uppmärksamma på barn i utsatta situationer, till exempel barn som upplevt våld, övergrepp eller separation från föräldrar. Alla barn ska mötas med respekt, trygghet och utan diskriminering.","","https://www.notisum.se/rn/document/?id=20181197"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2018:307","","Förordning (2018:307)","Förordningen reglerar Socialstyrelsens ansvar att föra ett donationsregister över individers inställning till organdonation efter döden. Registret får endast innehålla uppgifter som lämnats av den registrerade eller deras vårdnadshavare med samtycke. Personuppgifter får endast användas för att informera sjukhus och enheter om donationer. Barn under 15 år kan registreras av vårdnadshavare, medan de över 15 år kan registrera sig själva. Socialstyrelsen ska informera registrerade ungdomar om deras uppgifter. Direktåtkomst till registret ges endast till relevant sjukvårdspersonal och under specifika omständigheter. Uppgifter ska gallras på begäran eller efter registrerades död.","Vi har möjlighet att ta del av uppgifter i Socialstyrelsens donationsregister vid vård av patienter där organdonation kan bli aktuellt. Det innebär att behörig personal behöver känna till hur och när åtkomst får ske, samt säkerställa att användningen av uppgifterna sker inom ramen för reglerna. Vi ska behandla informationen med stor integritet och respekt för patientens och anhörigas önskemål. Vid behov måste vi kunna hantera både registrerade uppgifter och frågor kring samtycke till donation.","","https://www.notisum.se/rn/document/?id=20180307"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2018:218","SFS 2025:256","Lag (2018:218)","Lagen kompletterar EU:s dataskyddsförordning och reglerar behandling av personuppgifter i Sverige. Den gäller för personuppgiftsansvariga och biträden i Sverige samt för utländska aktörer som behandlar uppgifter om personer i Sverige. Lagen specificerar rättsliga grunder för behandling, inklusive samtycke från barn över 13 år, och hantering av känsliga uppgifter inom arbetsrätt, social trygghet, hälso- och sjukvård. Den fastställer också regler för arkivering och statistik.","Vi behandlar personuppgifter inom hälso- och sjukvården och omfattas därför av denna lag. Det innebär att vi behöver ha tydlig rättslig grund för varje behandling, särskilt vid hantering av känsliga uppgifter som rör hälsa. Barn över 13 år kan själva ge samtycke i vissa situationer, vilket vi måste ta hänsyn till. Vi ska också ha rutiner för hur personuppgifter används för arkivering och statistik, och säkerställa att behandlingen sker korrekt och med respekt för patientens integritet.","","https://www.notisum.se/rn/document/?id=20180218"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2014:821","SFS 2023:42","Patientlag (2014:821)","Patientlagen syftar till att stärka patientens ställning inom hälso- och sjukvården genom att främja integritet, självbestämmande och delaktighet. Lagen reglerar tillgänglighet, information, samtycke, delaktighet, fast vårdkontakt, val av behandlingsalternativ och hjälpmedel, ny medicinsk bedömning, val av utförare, personuppgifter och intyg samt hantering av synpunkter och klagomål. Den betonar patientens rätt till information om hälsotillstånd, behandlingsalternativ och vårdgaranti. Patienten har rätt att välja behandlingsalternativ och utförare inom offentligt finansierad vård. Lagen fastställer också att patientens integritet ska respekteras vid behandling av personuppgifter. Patientnämnder ska stödja patienter i att framföra klagomål och främja kontakten med vårdpersonal.","Vi ska se till att patienten får relevant och begriplig information om sitt hälsotillstånd, möjliga behandlingar och sin rätt till vårdgaranti. Patienten har rätt att vara delaktig i beslut och att själv välja utförare inom den offentligt finansierade vården. Vi behöver också respektera patientens integritet, särskilt vid behandling av personuppgifter. Vid behov ska vi hjälpa patienten att komma i kontakt med patientnämnden och ta emot synpunkter och klagomål på ett professionellt sätt.","","https://www.notisum.se/rn/document/?id=20140821"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2010:110","SFS 2025:1055","Socialförsäkringsbalk (2010:110)","Socialförsäkringsbalken är en sammanhållen och heltäckande socialförsäkringslag som började gälla 2011-01-01. Den ersatte ungefär 30 gällande socialförsäkringsförfattningar, bl.a. Lag (1962:381) om allmän försäkring, Lag (1976:380) om arbetsskadeförsäkring och Socialförsäkringslagen (1999:799). Balken kompletteras av en Lag (2010:111) om införande av socialförsäkringsbalken som förutom ikraftträdande- och övergångsbestämmelser innehåller bestämmelser om vilka socialförsäkringslagar som upphävs. Socialförsäkring handlar om att ge ekonomisk trygghet vid sjukdom, ålderdom och när barnen är små. Området omfattar sjukförsäkringen, pensionerna samt föräldraförsäkring och bidrag till föräldrar.I kapitel 39 finns arbetsskadebegreppet definierat. I kapitel 42 regleras arbetsgivarens skyldighet att anmäla arbetsskador till Försäkringskassan (42 kap. 10 §).","Vi möter patienter som omfattas av socialförsäkringen, till exempel vid sjukskrivning, arbetsskada, föräldraledighet eller behov av rehabilitering. Det innebär att vi behöver kunna dokumentera och kommunicera medicinska underlag som ligger till grund för patientens rätt till ersättning. Vid misstanke om arbetsskada ska vi vara uppmärksamma och informera patienten om möjligheten att anmäla. Vårt medicinska intygande påverkar patientens rätt till ekonomisk trygghet och måste därför vara noggrant, tydligt och sakligt utformat.","","https://www.notisum.se/rn/document/?id=20100110"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2009:400","SFS 2025:1381","Offentlighets- och sekretesslag (2009:400)","Denna Offentlighets- och sekretesslag (OSL) började gälla 2009 och ersatte Sekretesslagen (1980:100). Mer detaljerade regler finns i Offentlighets- och sekretessförordning (2009:641). OSL kompletterar tryckfrihetsförordningen när det gäller rätten att ta del av allmänna handlingar.","Vi hanterar patientuppgifter som omfattas av sekretess och ska skyddas från obehörig åtkomst. Det innebär att vi bara får lämna ut uppgifter om en patient om det är tillåtet enligt lagen, till exempel med patientens samtycke eller när det finns stöd i annan lagstiftning. Vi måste bedöma varje begäran om utlämnande utifrån sekretessprövning. Samtidigt ska vi förstå att vissa handlingar kan vara allmänna och därmed omfattas av insynsrätten enligt tryckfrihetsförordningen.","","https://www.notisum.se/rn/document/?id=20090400"
